device_id,name,ip_addr,os_version,cpu,manufacturer,sn,mem,hdd,model,ipv6_addr,mac_addr,host,public_ip_addr,remote_ip,network_interfaces,group_ids,group_names,group_paths,orig_group_ids,orig_group_names,domain_id,installer_name,deployment_state,fgt_sn,forticlient_id,uid,fct_version,diskenc,av_product,is_installed,is_managed,is_migrating,is_ems_registered,is_ems_online,is_ems_onnet,is_excluded,is_quarantined,quarantine_access_code,comparable_fct_version,assigned_tags,last_seen,last_seen_fct_user_id,fct_users,endpoint_policy_name,endpoint_policy_id,ip_list_name,av_enabled,rtp_enabled,ae_enabled,cs_enabled,rm_enabled,fw_enabled,wf_enabled,vpn_enabled,vuln_enabled,ssoma_enabled,sb_enabled,sb_cloud_enabled,rs_enabled,onboarding_supported,client_version_up_to_date,client_av_sig_version_up_to_date,client_policy_synced,client_policy_primary_synced,client_policy_offnet_synced,client_policy_iplist_synced,client_policy_onnet_rule_synced,client_policy_verification_rule_synced,av_events_count,wf_events_count,fw_events_count,sb_events_count,ae_events_count,rm_events_count,cs_events_count,unreg_events_count,rs_events_count,nwifsc_events_count,vcm_events_count,vuln_events_count,vuln_events_max_severity,profile_components,off_net_profile_components
2757,HADIDE34,192.168.1.77,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i5-1345U,Dell Inc.,5NN0MX3,16068,237,Latitude 3540,,90-09-df-2c-b1-4f,HADIDE34,81.14.16.63,81.14.16.63,"[intf_name:Wi-Fi,mac:90-09-df-2c-b1-4f,ip:192.168.1.77, gw_ip:192.168.1.1, gw_mac:e4-5d-51-16-63-78, ssid:SFR_6378_5GHZ, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,554,6A53A44E8D7B40AFA419F8435EAD2583,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[Low],2025-05-11 18:14:34,1288,[a.chamard],Default,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,96,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2386,HADIDE35,10.45.249.3,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i5-1345U,Dell Inc.,7PN0MX3,16068,237,Latitude 3540,,90-09-df-2c-ca-27,HADIDE35,185.220.73.161,10.45.249.3,"[intf_name:Wi-Fi,mac:90-09-df-2c-ca-27,ip:10.45.249.3, gw_ip:10.45.249.254, gw_mac:00-09-0f-09-00-03, ssid:OCS, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,183,B32886B51D82445FB24AD02F76CE6FF8,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,True,True,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 19:11:46,1459,[d.morel]|[l.warin],Default,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2665,HADIDE39,192.168.1.34,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i5-1345U,Dell Inc.,GP2TB04,16068,237,Latitude 3540,,c8-15-4e-5f-29-09,HADIDE39,86.228.83.248,86.228.83.248,"[intf_name:Wi-Fi,mac:c8-15-4e-5f-29-09,ip:192.168.1.34, gw_ip:192.168.1.1, gw_mac:38-a6-59-61-e0-e0, ssid:Livebox-4140, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,462,CDC220A3E4B44C889D74F321A689B356,7.0.11.0569,,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 17:12:43,1181,[e.cervera],Default,1,,False,False,False,False,False,False,True,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2745,HADIDE40,10.15.249.25,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i5-1345U,Dell Inc.,BN2TB04,16068,237,Latitude 3540,,c8-15-4e-5f-2d-50,HADIDE40,185.220.73.161,10.15.249.25,"[intf_name:Wi-Fi,mac:c8-15-4e-5f-2d-50,ip:10.15.249.25, gw_ip:10.15.249.254, gw_mac:00-09-0f-09-00-03, ssid:OCS, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,542,8DA3632201C34431961A7EAC33911C23,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,True,True,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 19:17:47,1276,[m.azais],Default,1,,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,8,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2824,HADIDE41,192.168.1.190,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i5-1345U,Dell Inc.,3S2TB04,16068,237,Latitude 3540,,c8-15-4e-5e-ee-c6,HADIDE41,91.174.101.70,91.174.101.70,"[intf_name:Wi-Fi,mac:c8-15-4e-5e-ee-c6,ip:192.168.1.190, gw_ip:192.168.1.254, gw_mac:68-a3-78-7b-99-b5, ssid:Freebox-7B99B5, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,622,D6726C433D40448BB2BD4371F99D60DE,7.2.8.1140,,Sentinel Agent,True,True,False,True,False,False,0,0,,7002008,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 18:14:45,1434,[c.gammalame],Default,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,2,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2765,HADIDE42,10.45.249.6,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i5-1345U,Dell Inc.,GR2TB04,16068,236,Latitude 3540,,c8-15-4e-5f-1c-8e,HADIDE42,185.220.73.161,10.45.249.6,"[intf_name:Wi-Fi,mac:c8-15-4e-5f-1c-8e,ip:10.45.249.6, gw_ip:10.45.249.254, gw_mac:00-09-0f-09-00-03, ssid:OCS, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,562,E06075FD8E7545C6B6DB601DB2650960,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 15:32:39,1296,[e.dalason],Default,1,,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,7,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2568,HADIDE43,192.168.1.132,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",12th Gen Intel(R) Core(TM) i5-1235U,Dell Inc.,6NTH434,16068,476,Latitude 3540,,a0-d3-65-58-05-c5,HADIDE43,37.66.239.67,37.66.239.67,"[intf_name:Wi-Fi,mac:a0-d3-65-58-05-c5,ip:192.168.1.132, gw_ip:192.168.1.1, gw_mac:42-ef-7a-ba-dd-61, ssid:SFR_33AF, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,365,0475B9C4A09A4E61A8CE54C6FEF0CF55,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[Low],2025-05-06 18:27:15,734,[e.lecart],Default,1,,False,False,False,False,False,False,True,True,True,False,False,False,False,1,True,1,False,True,True,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2775,HADIDE44,172.20.10.2,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",12th Gen Intel(R) Core(TM) i5-1235U,Dell Inc.,FNTH434,16068,476,Latitude 3540,,a0-d3-65-59-d5-67,HADIDE44,92.184.117.148,92.184.117.71,"[intf_name:Wi-Fi,mac:a0-d3-65-59-d5-67,ip:172.20.10.2, gw_ip:172.20.10.1, gw_mac:06-bc-6d-19-ae-64, ssid:iPhone-JXH3D7CQ9Y, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,572,25EBE482745640619D7A1B9E66E85BE6,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[Low],2025-05-09 17:09:17,1306,[t.navarro],Default,1,,False,False,False,False,False,False,True,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,6,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2762,HADIDE45,10.45.249.9,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",12th Gen Intel(R) Core(TM) i5-1235U,Dell Inc.,HNTH434,16068,476,Latitude 3540,,a0-d3-65-58-a2-32,HADIDE45,185.220.73.161,10.45.249.9,"[intf_name:Wi-Fi,mac:a0-d3-65-58-a2-32,ip:10.45.249.9, gw_ip:10.45.249.254, gw_mac:00-09-0f-09-00-03, ssid:OCS, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,559,48A843B43F604300AEA7B3790B235532,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 15:06:37,1293,[c.caudet],Default,1,,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2739,HADIDE47,192.168.1.21,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i5-1345U,Dell Inc.,4Q2TB04,16068,237,Latitude 3540,,c8-15-4e-5f-22-88,HADIDE47,92.161.177.116,92.161.177.116,"[intf_name:Wi-Fi,mac:c8-15-4e-5f-22-88,ip:192.168.1.21, gw_ip:192.168.1.1, gw_mac:a8-6a-bb-55-77-b0, ssid:Livebox-77B0, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,536,0C6B454F26CE45F7B7F2A5C1811D7DA5,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[Low],2025-05-11 15:49:30,1270,[t.parinello],Default,1,,False,False,False,False,False,False,True,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,4,7.5,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2772,HADIDE49,172.20.10.3,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",12th Gen Intel(R) Core(TM) i5-1235U,Dell Inc.,7KTH434,16068,476,Latitude 3540,,a0-d3-65-58-a2-46,HADIDE49,92.184.102.157,92.184.102.157,"[intf_name:Wi-Fi,mac:a0-d3-65-58-a2-46,ip:172.20.10.3, gw_ip:172.20.10.1, gw_mac:6a-83-cb-08-68-64, ssid:iPhone-LGXN2XT7Q7, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,569,F437083E3B204BBC93044B52AF8DD430,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 14:16:34,1303,[s.bendidani],Default,1,,False,False,False,False,False,False,True,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2610,HADIDE50,192.168.1.32,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i3-1315U,Dell Inc.,B3TYF54,16068,237,Latitude 3550,,68-c6-ac-dc-34-c1,HADIDE50,88.178.120.235,88.178.120.235,"[intf_name:Wi-Fi,mac:68-c6-ac-dc-34-c1,ip:192.168.1.32, gw_ip:192.168.1.254, gw_mac:38-07-16-19-e1-40, ssid:Freebox-19E140, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,407,0A23842C3F3F4CA399940B9035FC787E,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,True,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 19:07:46,966,[agnes.morin],Default,1,,False,False,False,False,False,False,True,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,5,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2741,HADIDE51,192.168.1.100,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i3-1315U,Dell Inc.,73TYF54,16068,237,Latitude 3550,,68-c6-ac-dc-4e-e3,HADIDE51,88.174.20.35,88.174.20.35,"[intf_name:Wi-Fi,mac:68-c6-ac-dc-4e-e3,ip:192.168.1.100, gw_ip:192.168.1.254, gw_mac:8c-97-ea-35-d2-67, ssid:Freebox-35D267, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,538,057A4ABA589E4946975EDAC5A6332661,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 15:56:40,1272,[a.stowell],Default,1,,False,False,False,False,False,False,True,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2764,HADIDE53,192.168.1.18,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",13th Gen Intel(R) Core(TM) i3-1315U,Dell Inc.,83TYF54,16068,237,Latitude 3550,,68-c6-ac-d9-31-04,HADIDE53,88.174.20.16,88.174.20.16,"[intf_name:Wi-Fi,mac:68-c6-ac-d9-31-04,ip:192.168.1.18, gw_ip:192.168.1.254, gw_mac:20-66-cf-1c-51-de, ssid:Freebox-1C51DE, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,561,05E8653F66F44650A9B1E7C01FE1ED47,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,True,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 19:18:47,1295,[a.robin],Default,1,,False,False,False,False,False,False,True,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,2,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2827,HADIDE55,10.45.10.6,"Microsoft Windows 11 Professional Edition, 64-bit (build 22631)",13th Gen Intel(R) Core(TM) i3-1315U,Dell Inc.,BK94Y74,16068,236,Latitude 3550,,ac-b4-80-d3-fd-dc,HADIDE55,185.220.73.161,10.45.10.6,"[intf_name:Ethernet%202,mac:ac-b4-80-d3-fd-dc,ip:10.45.10.6, gw_ip:10.45.10.254, gw_mac:00-09-0f-09-00-03, ssid:, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,625,4611D050AC22414481E35ADB3448A853,7.2.8.1140,,Sentinel Agent,True,True,False,True,False,False,0,0,,7002008,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 14:32:35,1439,[d.kilali],Default,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
